florianta	floriant a
cesenseiniesvienentmoreꝑsant	ces enseinies vienent mor e ꝑsant
earabiztuitbientreskacentceluiní	e arabiz tuit bien tresk a cent celui n í
anenaitgunfanũgentuarct᷑keisu	a nen ait gunfanũ gent u arc t᷑keis u
gaveloctrẽchantfranceis	gaveloc trẽchant franceis
lalemantlesculibrisesuz	l alemant l escu li brise suz
limetsunespetrẽchãtentre	li met sun espe trẽchãt entre
lesfrancslabatimortsãcglent	les francs l abati mort sãcglent
arapat͛tientlespeetrẽchant	arapat͛ tient l espee trẽchant
girardd	girard d
orliensẽfiert	orliens ẽ fiert
tãtegremẽtkelac͛velee	tãt egremẽt ke la c͛vele e
lesoilzliespantqͣnt	les oilz li espant qͣnt
illatmort	il l at mort
sisenveit	si s en veit
treitesunescuportant	treite sun escu portant
sikelescuelehealmelifent	si ke l escu e le healme li fent
dursũt	dur sũt
liquirnepotester	li quir ne pot ester
níentmeslagͣnttarge	níent mes la gͣnt targe
treskasarmesprentco	tresk as armes prent co
mestavisjafeisttutsun	m est avis ja feist tut sun
talentqͣntlibrise	talent qͣnt li brise
sespeeenestraantotinel	s espee en estraant otinel
lefiertabandunementpartelv͛tu	le fiert abandunement par tel v͛tu
kedeskalqͦrlifentlicors	ke desk al qͦr li fent li cors
jetjusadiablesle	jet jus a diables le
n⁹esteiumparentpurtelservisetel	n ⁹ esteium parent pur tel servise tel
guerdũterentli	guerdũ te rent li
reisclarelestalt᷑neiemẽtdetutesparz	reis clarel est al t᷑neiemẽt de tutes parz
veittresbuchersagẽtmurirebrairee	veit tresbucher sa gẽt murir e braire e
occireaturmẽtentrefrãceissesleisseirrementa	occire a turmẽt entre frãceis s esleisse irrement a
cestepuínteoccistricard	ceste puínte occist ricard
deíglentgarnierdangierse	d eíglent garnier d angiers e
hugundeclarvẽthelislepruzj́etamortsanglent	hugun de clarvẽt helis le pruz j́eta mort sanglent
forsdelap͛sseeissisigentementk	fors de la p͛sse eissi si gentement k
ilnepotaverodsei	il ne pot aver od sei
q̃centcilsenvontv͛slacite	q̃ cent cil s en vont v͛s la cite
fuiantfranceislesiwẽtqͥlestresbuchẽtsovẽtpaiens	fuiant franceis le siwẽt qͥ les tresbuchẽt sovẽt paiens
sefuíẽtecildebarbariedeskas	se fuíẽt e cil de barbarie desk as
destreizsurlarochenaíve	destreiz sur la roche naíve
iloq̃senꝯtrẽtlariche	iloq̃s enꝯtrẽt la riche
ꝯpaingníedelameisnee	ꝯpaingníe de la meisnee
lemperurgarsievíntmilesuntlaputegenthaíe	l emperur garsie vínt mile sunt la pute gent haíe
jafeustbataille	ja feust bataille
neremansistmíemeislij́ur	ne remansist míe meis li j́ur
vaitsipasse	vait si passe
ꝯplieclarelmetj́usla	ꝯplie clarel met j́us la
gͣnttargeflurietraitlaventaillede	gͣnt targe flurie trait la ventaille de
labruíníesarzie	la bruíníe sarzie
ahaltevoiz	a halte voiz
versotinelsescrievakiestu	vers otinel s escrie va ki es tu
mahumettemaldiedimeitunnunsilnunciraigarsie	mahumet te maldie di mei tun nun sil nuncirai garsie
distliꝯvers	dist li ꝯvers
nelteceleraimiecoestotinelalachire	nel te celerai mie co est otinel a la chire
mamereat	ma mere at
nunclyebaptizesuilaisseai	nun clye baptize sui laisse ai
lafoliecharlesdefrancematdonelũbardie	la folie charles de france m at done lũbardie
enmavíeco	en ma víe co
dũcissitafeímentíeenchantees	dũc issi ta feí mentíe enchante es
dequeicil	de quei cil
miriedestẽprẽtl	mirie destẽprẽt l
esturdieberkartevíencsitereꝯciliefaidreit	esturdie ber kar te víenc si te reꝯcilie fai dreit
tuasfaitdetalei	tu as fait de ta lei
kasguerpie	k as guerpie
jometraipeisentre	jo metrai peis entre
teiegarsíesítedurrailametraíd	tei e garsíe sí te durrai l ametraí d
almariedistotinelco	almarie dist otinel co
maldehezaitlavostreꝯpaingniemes	maldehez ait la vostre ꝯpaingnie mes
parlafeiq̃deisainte	par la fei q̃ dei sainte
mariesitepuisprendreulemperurgarsie	marie si te puis prendre u l emperur garsie
jov⁹pendraíaspuis	jo v ⁹ pendraí as puis
degataníefaitlipaien	de gataníe fait li paien
orasditgͣntestultiedesmeillurs	or as dit gͣnt estultie des meillurs
hũmesde	hũmes de
avezleqͦrpleín	avez le qͦr pleín
defeloníeprestsuí	de feloníe prest suí
kefaceverstei	ke face vers tei
unaatíetutsul	un aatíe tut sul
asuldemespeefurbieke	a sul de m espee furbie ke
tisbaptesmesne	tis baptesmes ne
lacristieníe	la cristieníe
necelemesse	ne cele messe
keprestresacrefieversnostreleinevaltun	ke prestre sacrefie vers nostre lei ne valt un
aliemelzvaltmahunkefait	alie melz valt mahun ke fait
lefizmaríe	le fiz maríe
distliꝯversdiablesũtenteisivols	dist li ꝯvers diable sũt en tei si vols
mahundefendreenversmeifaimeiseur	mahun defendre envers mei fai mei seur
keneremaníe	ke ne remaníe
enteíe	en teí e
jodefendraidampnedeuesaleilisarazín	jo defendrai dampnedeu e sa lei li sarazín
enalieveledeíeotinelli	en a lieve le deí e otinel li
enseienla	en sei en la
citeenest	cite en est
clarelentrezeotinelena	clarel entrez e otinel en a
franceises	franceis es
preztendentlurlogessiontfeualumezcil	prez tendent lur loges si ont feu alumez cil
mirieportentuníemẽtas	mirie portent uníemẽt as
lereiest	le rei est
belisentenaímes	belisent e naímes
libarbezlestriulitenẽtli	li barbez l estriu li tenẽt li
berestdesmũtezlafillecharles	ber est desmũtez la fille charles
licerchelescostezkilne	li cerche les costez k il ne
seítentamenenafreztreisfeizlabeise	seít entame ne nafrez treis feiz la beise
qͣntilfudesarmezfilioldist	qͣnt il fu desarmez filiol dist
charlecurteiseamieavezsirefaitil	charle curteise amie avez sire fait il
deusenseitloezcoꝯparũtlipaenmalsenez	deus en seit loez co ꝯparũt li paen mal senez
nuítdormicharleseurementelipaienguaitent	nuít dormi charle seurement e li paien guaitent
fierementcornentecrientdeskalsoleillevantclarel	fierement cornent e crient desk al soleil levant clarel
selievealjuraparissant	se lieve al jur aparissant
ladubier	l adubier
futanordemũtbͣntemelienseapolin	fu tanor de mũtbͣnt e meliens e apolin
giantendos	giant en dos
halbercjacerantkilatvestune	halberc jacerant ki l at vestu ne
crientarmetrẽchãtkemaeleẽostetãtsunt	crient arme trẽchãt ke maele ẽ oste tãt sunt
licloutenãtmeissi	li clou tenãt meis si
otínelpusseapresmertant	otínel pusse apresmer tant
kacurecusekilfíergedel	k a curecuse k il fíerge del
espeenaverahauberguarãtelchieflilacent	espee n avera hauber guarãt el chief li lacent
unhealmealreipriantn	un healme al rei priant n
estpasdefernedefustned	est pas de fer ne de fust ne d
argentainz	argent ainz
unserpentescritisũt	un serpent escrit i sũt
jovínet͛vagantemahumetenla	jovín e t͛vagant e mahumet en la
guisedunenfantcil	guise d un enfant cil
suntlideu	sunt li deu
cesquideil	ces quide il
alerseurementalcolli	aler seurement al col li
pendentunfortescupeisanttutestde	pendent un fort escu peisant tut est de
quírníadefustníentdis	quír n í a de fust níent dis
evuítbucleseníadorluisantpuís	e vuít bucles en í a d or luisant puís
liaportentun	li aportent un
enseíníependantdunvermailpaile	enseíníe pendant d un vermail paile
trẽchantkilnedureitp᷑	trẽchant k il ne dureit p᷑
luisanten	luisant en
milaplace	mi la place
límeíntlum	lí meínt l um
sentq̃larundelepostprendreenvolant	sent q̃ l arundele post prendre en volant
saltenla	salt en la
selekaarcunneseprent	sele k a arcun ne se prent
mescreantlireissent᷑neasesperunsbrochantdist	mescreant li reis s en t᷑ne as esperuns brochant dist
alphamieamahun	alphamie a mahun
tecomantapolinsirevictorieliꝯsentdemilmars	te comant apolin sire victorie li ꝯsent de mil mars
forsdelaportesevetespurunãtapreslui	fors de la porte se vet espurunãt apres lui
vũtsarazin	vũt sarazin
eꝑsantearabiseturcsbien	e ꝑsant e arabis e turcs bien
deskacentmahumetleventen	desk a cent mahumet levent en
uncharv͛tantultreli	un char v͛tant ultre li
passentlafortevebruiãtsurunhaltpui	passent la fort eve bruiãt sur un halt pui
leleissantenestantformentlatachentachaenesd	le leissant en estant forment l atachent a chaenes d
argẽtkilnecheienarierenavanttrestuit	argẽt k il ne cheie n ariere n avant trestuit
epͥenthũlemẽt	e pͥent hũlemẽt
q̃v͛tuifacechascũifet	q̃ v͛tu i face chascũ i fet
p͛senttutlipluspovreioffriun	p͛sent tut li plus povre i offri un
besantclarels	besant clarel s
ẽveitsũdestrier	ẽ veit sũ destrier
aleissantarestezestsuruneve	aleissant arestez est sur un eve
curantveit	curant veit
lostdefrãce	l ost de frãce
suavetleditq̃nulnelententmahumetsirefet	suavet le dit q̃ nul nel entent mahumet sire fet
ilcũfaitegent	il cũ faite gent
ẽꝑereestparmatínlevezsurleve	ẽꝑere est par matín levez sur l eve
deltoldeport͛estaleze	del tol deport͛ est alez e
iestenaimes	i est e naimes
eoliv͛eotelimenbrezclarel	e oliv͛ e ote li menbrez clarel
voizescriev⁹kilaestezestiloeccharle	voiz escrie v ⁹ ki la estez est iloec charle
lichanulimẽbrezfeitl	li chanu li mẽbrez feit l
ẽꝑerefrereq̃mevolezjo	ẽꝑere frere q̃ me volez jo
tedirraiq̃mar	te dirrai q̃ mar
fussezv⁹neztropasvescuchanuese	fussez v ⁹ nez trop as vescu chanu es e
barbezpiescakedussez	barbez piesca ke dussez
estreaunpeltueztravallezestes	estre a un pel tuez travallez estes
deseritezjaesttacoruneetisẽpiresdonezal	deseritez ja est ta corune e tis ẽpires donez al
suliekitãt	sulie ki tãt
esterareisdefranceclamezcoditlireismut	estera reis de france clamez co dit li reis mut
paresenparlezedemẽcungedirebienendoctrinezuncore	par es enparlez e de mẽcunge dire bien endoctrinez uncore
sailaldestriertutarmezquinzeforzreisaipar	sail al destrier tut armez quinze forz reis ai par
forcematezore	force matez ore
teꝓmetmafeisi	te ꝓmet ma fei si
ertveritezjamesnenertcestsiege	ert veritez ja mes n en ert cest siege
deseverezsiert	deseverez si ert
pͥsgarsieedestruitesaciteze	pͥs garsie e destruite sa citez e
ditclareldiretefist	dit clarel dire te fist
malfeznefaisa	mal fez ne fais a
creiretropastesj́ursusezchief	creire trop as tes j́urs usez chief
aschanusisunttipeil	as chanu si sunt ti peil
mellezpar	mellez par
teiníertmes	tei n íert mes
faitenulebũteznestur	faite nule bũtez n estur
francsesgardezalcuruzka	francs esgardez al curuz k a
siestdesafublezditagaldinmesarmesmaportez	si est desafublez dit a galdin mes armes m aportez
sireditotesvostreireatemprez	sire dit otes vostre ire atemprez
purmeie	pur meie
am᷑nev⁹desmesurezkar	am᷑ ne v ⁹ desmesurez kar
jaimafeiversclarelafiezdun	j ai ma fei vers clarel afiez d un
gͣntafeireorevoilkementẽdez	gͣnt afeire ore voil ke m entẽdez
jodimahumetne	jo di mahumet ne
deitestrehonureznen	deit estre honurez n en
otneveitd	ot ne veit d
enferestmalfiez	enfer est mal fiez
tutesaforce	tute sa force
nevalttreisoefspeleza	ne valt treis oefs pelez a
diablesseitlesuencorscomãdezildit	diables seit le suen cors comãdez il dit
nestpruz	n est pruz
seintecͥstienteznelibaptesmedũtsuíregenerez	seinte cͥstientez ne li baptesme dũt suí regenerez
mesparlefunz	mes par le funz
ufuibaptizezsilabataille	u fui baptizez si la bataille
deluine	de lui ne
amezfiliolfaitcharle	amez filiol fait charle
parcestguantlatenezcil	par cest guant la tenez cil
v⁹aieqͥencroizfupenezlireis	v ⁹ aie qͥ en croiz fu penez li reis
ilp᷑queiguerpismahunlaleiseintismeq̃n⁹	il p᷑quei guerpis mahun la lei seintisme q̃ n ⁹
averdevumparqueilessuensvendrũta	aver devum par quei les suens vendrũt a
rancunalgͣntj́uíseun⁹tuzenirrum	rancun al gͣnt j́uíse u n ⁹ tuz en irrum
kiilocertaveratelguerdun	ki iloc ert avera tel guerdun
kenparaisirrasenz	k en parais irra senz
ꝯtenciunmesicildeuqͥıh̃uatnunesterapris	ꝯtenciun mes icil deu qͥ ıh̃u at nun estera pris
eiertenprisuncũ	e iert en prisun cũ
traitreefeldetartarune	traitre e fel de tartarun e
tumeismeelpuzdebaratrunelgͣntẽfern	tu meisme el puz de baratrun el gͣnt ẽfern
ugisentli	u gisent li
larunjamesnuljurnaverasrancunvaprent	larun ja mes nul jur n averas rancun va prent
ditotinelnusv⁹endefendrun	dit otinel nus v ⁹ en defendrun
franceiscurteisameínẽtlechevaliergentemẽt	franceis curteis ameínẽt le chevalier gentemẽt
larmẽtdesuz	l armẽt desuz
unoliv͛rollantlivestunbonhalbercdublier	un oliv͛ rollant li vest un bon halberc dublier
ap͛sluilascẽtlehealmealreialierqͥ	ap͛s lui lascẽt le healme al rei alier qͥ
babiloníeꝯquistparguerreierde	babiloníe ꝯquist par guerreier de
curecuseleceintlefizreíneralcollipendent	curecuse le ceint le fiz reíner al col li pendent
latargedesirerestultlidonelenseíníeal	la targe de sirer estult li done l enseíníe al
reiloierli	rei loier li
ferfubonlahanstedelorier	fer fu bon la hanste de lorier
brocherli	brocher li
achauciedroundemũtdisoierbelesenttient	a chaucie droun de mũtdisoier belesent tient
sunarabi	sun arabi
cursiertreisfeiz	cursier treis feiz
labeisepuíssalteldestrierbeleditiljo	la beise puís salt el destrier bele dit il jo
irrailaleideu	irrai la lei deu
vengiercristientelever	vengier cristiente lever
eeshaucierpaienegenthuníre	e eshaucier paiene gent hunír e
vergunierlavostream᷑	vergunier la vostre am᷑
v⁹pusse	v ⁹ pusse
aideralerceveskesefaitliberseíníerarmeeve	aider al erceveske se fait li ber seíníer arme eve
beneitesursesarmesgeterdelostsepartqͣnt	beneite sur ses armes geter del ost se part qͣnt
ilfuadubezsahanstelevesipasse	il fu adubez sa hanste leve si passe
ultrelesguez	ultre les guez
lireisclarel	li reis clarel
estenꝯtrealezenhaltsescrietraitre	est enꝯtre alez en halt s escrie traitre
defiezmaripassastesultrelesguezkarja	defiez mar i passastes ultre les guez kar ja
esterasagͣnt	esteras a gͣnt
hunteliverezedetrẽchiezoccisedemenbrez	hunte liverez e detrẽchiez occis e demenbrez
estuuncorenulerien	es tu uncore nule rien
p᷑pensezq̃mahumetdeitestredeuclamezdetutle	p᷑pensez q̃ mahumet deit estre deu clamez de tut le
siecleservize	siecle serviz e
honurezqͥ	honurez qͥ
enluicreitjamesníertafolezmais	en lui creit ja mes n íert afolez mais
cildeuakituesturneznevaltv͛s	cil deu a ki tu es turnez ne valt v͛s
luíunsesperunsdorrezpar	luí uns esperuns dorrez par
deufaitotes	deu fait otes
culvertv⁹i	culvert v ⁹ i
mentezsijoꝯbattuesteras	mentez si jo ꝯbat tu esteras
matezkardejhesuaveraila	matez kar de jhesu averai la
poestezn	poestez n
autredeluíneniertdeuapelezdehezen	autre de luí nen iert deu apelez dehez en
luív⁹clamezdemun	luí v ⁹ clamez de mun
croixsfupeneztumberv⁹frais	croixs fu penez tumber v ⁹ frai s
sunarabi	sun arabi
curanteclarelbrochesundestrier	curant e clarel broche sun destrier
t᷑neventsurles	t᷑nevent sur les
escuzsefierentdurementparmise	escuz se fierent durement par mi se
passentamdui	passent amdui
lifertrẽchãt	li fer trẽchãt
deskashalbercsq̃demortlurdefentilsient	desk as halbercs q̃ de mort lur defent il sient
fermeenpeínentformenta	ferm e enpeínent forment a
lurestriussafichent	lur estrius s afichent
unsverl	uns ver l
altredelabatrecuntentrũpentlurcenglese	altre del abatre cuntent rũpent lur cengles e
lespeitralsdevãt	les peitrals devãt
amduísabatentlichevalervaillantrodlant	amduí s abatent li chevaler vaillant rodlant
senristeditabelisentsimait	s en rist e dit a belisent si m ait
aseíntemariemũamiv⁹comant	a seínte marie mũ ami v ⁹ comant
arinantmahumetpͥentecrient	arinant mahumet pͥent e crient
haltementkeversotunliseit	haltement ke vers otun li seit
demortgarãttreita	de mort garãt treit a
pũtdor	pũt d or
luísantsiserequerentamduí	luísant si se requerent amduí
irrementgͣntcolpssedonentamduimeĩtenãtamũtes	irrement gͣnt colps se donent amdui meĩtenãt amũt es
healmesuliorresplentlefeuensaltke	healmes u li or resplent le feu en salt ke
lerbesesprentlisarazínfu	l erbe s esprent li sarazín fu
ml̃tbon	ml̃t bon
chevalerlevemelleedũtlibͣncfudascer	chevaler leve mellee dũt li bͣnc fu d ascer
efiertotinelsurlehealmele	e fiert otinel sur le healme le
estdurnelpotmietͤnchiermeispar	est dur nel pot mie tͤnchier meis par
lecolplestutunpoi	le colp l estut un poi
pleiertantlestuna	pleier tant l estuna
killefistagenuillerseintemarie	k il le fist agenuiller seinte marie
distcharlealvísfiergarissiezdametuncurteischevaler	dist charle al vís fier garissiez dame tun curteis chevaler
kiseꝯbatp᷑salei	ki se ꝯbat p᷑ sa lei
sifaitunsaltplenerdecurecuseliduneun	si fait un salt plener de curecuse li dune un
colpplener	colp plener
delhealmea	del healme a
orliabat	or li abat
unqͣrt͛trẽchelacoifedeljacerãt	un qͣrt͛ trẽche la coife del jacerãt
dublierlajoween	dublier la jowe en
prentodtrestutlejowersiq̃lesdenz	prent od trestut le jower si q̃ les denz
envítum	en vít um
blanchierpardeu	blanchier par deu
ditotesissideitl	dit otes issi deit l
ũchanchier	ũ chanchier
colpp᷑coleemaillep᷑denerbiensemblez	colp p᷑ colee maille p᷑ dener bien semblez
hũmeqͥvoillieeschinernetav͛amesalfamie	hũme qͥ voillie eschiner ne t av͛a mes alfamie
mesterjamespucelenetevoldrabaiserlisarazin	mester ja mes pucele ne te voldra baiser li sarazin
estduremẽtnafrezbiẽsetq̃jamesẽ	est duremẽt nafrez biẽ set q̃ ja mes ẽ
fudorrezjaerta	fu dorrez ja ert a
otessiruistecops	otes si ruiste cops
pẽseelasue	pẽse e la sue
buntezdũtcharlesertdolenzesibarnezlibon	buntez dũt charles ert dolenz e si barnez li bon
ꝯversnest	ꝯvers n est
pasespuntezainzest	pas espuntez ainz est
plusfiersq̃liunsesfrenez	plus fiers q̃ liuns esfrenez
sursunchiefmetsũ	sur sun chief met sũ
fortesculistezclarelifiertcũ	fort escu listez clarel i fiert cũ
hũmeforsenezparmiletrenchesin	hũme forsenez par mi le trenche sin
alesclosostez	a les clos ostez
lehealmeli	le healme li
fentq̃fuaorbendezdeskala	fent q̃ fu a or bendez desk a la
coifeestlibͣncavaleznefustlehalberc	coife est li bͣnc avalez ne fust le halberc
p᷑justeneserreit	p᷑ juste ne serreit
demãdezmesnep᷑oecsiformẽtestquassezpar	demãdez mes nep᷑oec si formẽt est quassez par
milesmaillesestlisancvolezparfei	mi les mailles est li sanc volez par fei
fetotestropest	fet otes trop est
cistcolpalezoreveijobienq̃derien	cist colp alez ore vei jo bien q̃ de rien
nemamezpar	ne m amez par
seintdenísjatíertguerdunezpartel	seint denís ja t íert guerdunez par tel
mesuresibiennev⁹guardezjamesp᷑	mesure si bien ne v ⁹ guardez ja mes p᷑
míreneserrezbiensanezotinelruilleles	míre ne serrez bien sanez otinel ruille les
oilzdemal	oilz de mal
talẽtdecurecuse	talẽt de curecuse
liduneuncolppesant	li dune un colp pesant
verslasenestreliaj́etelebrantde	vers la senestre li a j́ete le brant de
j́ustelecoldesurlehalbercluisanttrenche	j́uste le col de sur le halberc luisant trenche
lesmailesetutle	les mailes e tut le
qͦrenfentdeskenla	qͦr en fent desk en la
t͛refaitculerle	t͛re fait culer le
brantcilnesepoetmestenirenestantmort	brant cil ne se poet mes tenir en estant mort
chietat͛relalmesen	chiet a t͛re l alme s en
veitcriantemahumetsũseĩgn᷑maldiantotesescrie	veit criant e mahumet sũ seĩgn᷑ maldiant otes escrie
am᷑belisentfranceis	am᷑ belisent franceis
sũtleesarazinsdolantlireisgarsieamult	sũt le e sarazins dolant li reis garsie a mult
tostẽtendukelipaienestmort	tost ẽtendu ke li paien est mort
eabatutantest	e abatu tant est
dulantunq̃smessi	dulant unq̃s mes si
perducilqͥtamortmael	perdu cil qͥ t a mort m a el
unfestuprent	un festu prent
menuvintmilliesũtapͥmer	menu vint millie sũt a pͥmer
chiefeissu	chief eissu
deceusderiere	de ceus deriere
nẽestnul	n ẽ est nul
cũtetenukituítmanacẽt	cũte tenu ki tuít manacẽt
eoliversundru	e oliver sun dru
nostreenperereasagentajusteefistduze	nostre enperere a sa gent ajustee fist duze
eschelesdesagẽthonurekidebatailleest	escheles de sa gẽt honure ki de bataille est
tutdisaprestee	tut dis aprestee
laprimerelíveredesesdefrancedeꝯbatre	la primere lívere de ses de france de ꝯbatre
sagreepaienav͛untml̃t	s agree paien av͛unt ml̃t
suntarmechascunasontalentlireischevalche	sunt arme chascun a son talent li reis chevalche
surundestrierferãtpargͣntv͛tuas	sur un destrier ferãt par gͣnt v͛tu as
estriussestentnaimunapelesiliditen	estrius s estent naimun apele si li dit en
riantducdebonairemenseiníete	riant duc de bon aire m enseiníe te
cumantdetelsservisesmavezfaitplusde	cumant de tels servises m avez fait plus de
centportelesiresiv⁹durraivolant	cent porte le sire si v ⁹ durrai volant
munbondestrierq̃v⁹cuveiteztantde	mun bon destrier q̃ v ⁹ cuveitez tant de
setchastealsv⁹vest	set chasteals v ⁹ vest
huiparcestguãtatestmonie	hui par cest guãt a testmonie
pernezguínemantrotoltdepercheegefreilenormant	pernez guínemant rotolt de perche e gefrei le normant
iltutavostrecumantpurbien	il tut a vostre cumant pur bien
porterníperdrezníentfranceissevontlur	porter n í perdrez níent franceis se vont lur
ostꝯreerotesseveitdesuzunarbrearm͛	ost ꝯreer otes se veit desuz un arbre arm͛
belisentlifeitaporterodluiseveitgerin	belisent li feit aporter od lui se veit gerin
deseintomer	de seintomer
fromũddartoisegarindemũtcleradubezestsi	fromũd d artois e garin de mũtcler adubez est si
remunteliberpristunenseíniep᷑franceisꝯforterlores	remunte li ber prist un enseínie p᷑ franceis ꝯforter lores
aerrerlurfierostfuntlipaenassembler	a errer lur fier ost funt li paen assembler
elurcõpaĩgniesv͛snosfranceist᷑nertanten	e lur cõpaĩgnies v͛s nos franceis t᷑ner tant en
nũbreconterlurestandart	nũbre conter lur estandart
faitgarsieleverdientpaien	fait garsie lever dient paien
alumacelsj́usterfaisumnoslancesenlurescuz	alum a cels j́uster faisum nos lances en lur escuz
viengentaqͥternostre	viengent aqͥter nostre
estlechampbienlespoummaternoz	est le champ bien les poum mater noz
franceischevalchentfieremẽtelipaienml̃torguillusementdel	franceis chevalchent fieremẽt e li paien ml̃t orguillusement del
ademandeleguantdelpͥmercoupp᷑	a demande le guant del pͥmer coup p᷑
occirerollantuoliveruotelevaillantquel	occire rollant u oliver u ote le vaillant quel
kilenꝯtrenírraaltreq̃rantseitchier	k il enꝯtre n írra altre q̃rant seit chier
armegentemẽtdecunuissanssemblebiennormãtdundrap	arme gentemẽt de cunuissans semble bien normãt d un drap
deseiekefirent	de seie ke firent
suliantatutcuvertsũ	suliant a tut cuvert sũ
halberreluísantesischevalssiqͥn	halber reluísant e sis chevals si qͥ n
vontat͛referantporteunemace	vont a t͛re ferant porte une mace
pendantkillidunaalmatínenriant	pendant k il li duna al matín en riant
lafilliealreicursable	la fillie al rei cursable
damiantpurlapucelea	damiant pur la pucele a
pͥstelhardementduntilmurradevantmidisonantla	pͥs tel hardement dunt il murra devant midi sonant la
eferiatrenchãt	e fer i a trenchãt
egũfanũqͥ	e gũfanũ qͥ
ventelalventsiestfermeaqͣtreclosd	ventel al vent si est ferme a qͣtre clos d
argentlechevalbrochelichevalsedestentenv͛s	argent le cheval broche li cheval se destent env͛s
lenozsevaitespurunantenhaltsescrie	le noz se vait espurunant en halt s escrie
rollanthuiencestjurv⁹frai	rollant hui en cest jur v ⁹ frai
ml̃tdolantcũbatraiparmũ	ml̃t dolant cũbatrai par mũ
corssulementquefranceestnostreeagarsie	cors sulement que france est nostre e a garsie
apentnecharlemaine	apent ne charlemaine
nídeit	n í deit
averníentatortest	aver níent a tort est
amuetalent	a mue talent
env͛sleturcseveitespurunãt	env͛s le turc se veit espurunãt
lescuavant	l escu avant
jaertlajusted	ja ert la juste d
eusdousc͛teínemẽtdenosfranceisvũtlesreínesfremissãt	eus dous c͛teínemẽt de nos franceis vũt les reínes fremissãt
liplushardivoldreitestreavantmartoiresfiertrollanten	li plus hardi voldreit estre avant martoires fiert rollant en
sunescudesuzlabucle	sun escu desuz la bucle
líafreíntefendutrenchelesmaillesal	lí a freínt e fendu trenche les mailles al
liaabatusuzlachemisededesur	li a abatu suz la chemise de desur
lacharnusun	la char nu sun
destreestríuliadelpietoluenpeíntlebien	destre estríu li a del pie tolu enpeínt le bien
lasiferudesur	l a si feru desur
porteparvertuultrelenpasse	porte par vertu ultre l en passe
libonferagumance	li bon fer agu mance
darmurnehalbercquaitvestunelivalt	d armur ne halberc qu ait vestu ne li valt
mieenꝯtremortunfestule	mie enꝯtre mort un festu le
pizlipierceleqͦr	piz li pierce le qͦr
mortlat	mort l at
abatumunjoieescrie	abatu munjoie escrie
paienluntentendudousmozliditbien	paien l unt entendu dous moz li dit bien
jamesenfranceníertparv⁹plai	ja mes en france n íert par v ⁹ plai
tenucharlesadreitv⁹lavezperdudist	tenu charles a dreit v ⁹ l avez perdu dist
lalmuaflekimaragundefuparmahumetcestiavumperdu	l almuafle ki maragunde fu par mahumet cesti avum perdu
cestrollantkiln⁹	c est rollant kil n ⁹
atolusijo	a tolu si jo
nelvengml̃tserraiꝯfundu	nel veng ml̃t serrai ꝯfundu
lalmuafle	l almuafle
seleisse	s eleisse
aolivereli	a oliver e li
lisarazinfiert	li sarazin fiert
piercesifait	pierce si fait
lesespleiercentmaillestrenchedelbonhalberc	les es pleier cent mailles trenche del bon halberc
elidruzcharlelefiertpartelirrer	e li druz charle le fiert par tel irrer
kesisescuzneluívaltundenierne	ke sis escuz ne luí valt un denier ne
corslimetlenseinedesiriermortlabati	cors li met l enseine de sirier mort l abati
deliezunrochiermunt́oieescrie	de liez un rochier munt́oie escrie
fierezichevalerdesoreifierent	fierez i chevaler des ore i fierent
franceisebeívereloerencalemane	franceis e beíver e loerenc aleman e
puíernormansefrancs	puíer normans e francs
epflemengseberruíermultotgͣnt	e p flemengs e berruíer mult ot gͣnt
bruitalgũfanunsbeisseravantsetraientcilkicurage	bruit al gũfanuns beisser avant se traient cil ki curage
ontfiermeslicuart	ont fier mes li cuart
norentiluecmesterli	n orent iluec mester li
píercereleshalbercsrũpreedesmailerles	píercer e les halbercs rũpre e desmailer les
hanstesreddeselv͛meilsancbaníermurenteversentcil	hanstes reddes el v͛meil sanc baníer murent e versent cil
auferantdestrerestraefuíentcilbarũchevalerassezen	auferant destrer estrae fuíent cil barũ chevaler assez en
prennẽtcilcurteisesqͥer	prennẽt cil curteis esqͥer
puisfutelureqͥlorentgͣntmester	puis fu tel ure qͥ l orent gͣnt mester
qͣntcesfiersoszsefurent	qͣnt ces fiers osz se furent
ajusteesfruissent	ajustees fruissent
ceshanstese	ces hanstes e
cestargesroeesapresleslancessisachẽt	ces targes roees apres les lances si sachẽt
maíntenantdunẽtgͣntcoleestrenchentceshealmeseces	maíntenant dunẽt gͣnt colees trenchent ces healmes e ces
bruíníesafreesmorẽtev͛sẽt	bruíníe safrees morẽt e v͛sẽt
ecrientaheesdũcsunt	e crient a hees dũc sunt
delcorslesalmesdesevereeski	del cors les almes deseverees ki
p᷑nulmíreníerẽtmeis	p᷑ nul míre n íerẽt meis
assembleesdelestendartkeontlievesarazin	assemblees de l estendart ke ont lieve sarazin
sũtdeparti	sũt departi
dismilebarbarínceluín	dis mile barbarín celuí n
íanaithalbercdublentín	í a n ait halberc dublentín
vertusamínalfanlesguieunducde	vert u samín alfan les guie un duc de
elchiminas	el chimin as
arcsturkeisi	arcs turkeis i
treientsarazín	treient sarazín
lacentlurguivresedarzteintẽ	lacent lur guivres e darz teint ẽ
venimotessafiche	venim otes s afiche
asesestriusdorfin	a ses estrius d or fin
parlesenarmesprentlescubelveísinbrandit	par les enarmes prent l escu belveísin brandit
